Message ID,Client ID,Result,Sent time,Ack Sent Time,Ack Recv Time,
69,1,1,1396547146538,1396547151161,1396547159350,
70,1,1,1396547146538,1396547151162,1396547159352,
71,1,1,1396547146539,1396547151162,1396547159354,
72,1,1,1396547146539,1396547151163,1396547159357,
73,1,1,1396547146540,1396547151164,1396547159359,
74,1,1,1396547146540,1396547151164,1396547159361,
75,1,1,1396547146541,1396547151165,1396547159362,
76,1,1,1396547146541,1396547151166,1396547159362,
77,1,1,1396547146542,1396547151166,1396547159362,
78,1,1,1396547146542,1396547151167,1396547159363,
79,1,1,1396547146542,1396547151168,1396547159363,
80,1,1,1396547146543,1396547151168,1396547159363,
81,1,1,1396547146543,1396547151169,1396547159364,
82,1,1,1396547146544,1396547151169,1396547159364,
83,1,1,1396547146544,1396547151170,1396547159366,
84,1,1,1396547146545,1396547151171,1396547159369,
85,1,1,1396547146545,1396547151171,1396547159370,
86,1,1,1396547146545,1396547151172,1396547159373,
87,1,1,1396547146546,1396547151172,1396547159375,
88,1,1,1396547146546,1396547151173,1396547159377,
89,1,1,1396547146547,1396547151174,1396547159379,
90,1,1,1396547146547,1396547151174,1396547159380,
91,1,1,1396547146547,1396547151175,1396547159380,
92,1,1,1396547146548,1396547151175,1396547159380,
93,1,1,1396547146548,1396547151176,1396547159380,
94,1,1,1396547146549,1396547151177,1396547159381,
95,1,1,1396547146549,1396547151178,1396547159382,
96,1,1,1396547146550,1396547151179,1396547159385,
97,1,1,1396547146550,1396547151179,1396547159387,
98,1,1,1396547146550,1396547151180,1396547159390,
99,1,1,1396547146551,1396547151181,1396547159392,
100,1,1,1396547146551,1396547151181,1396547159392,
101,1,1,1396547146555,1396547151182,1396547159392,
102,1,1,1396547146555,1396547151305,1396547159393,
103,1,1,1396547146555,1396547151306,1396547159393,
104,1,1,1396547146556,1396547151306,1396547159393,
105,1,1,1396547146556,1396547151307,1396547159393,
106,1,1,1396547146557,1396547151308,1396547159394,
107,1,1,1396547146557,1396547151308,1396547159416,
108,1,1,1396547146558,1396547151309,1396547159431,
109,1,1,1396547146558,1396547151310,1396547159432,
110,1,1,1396547146558,1396547151310,1396547159432,
111,1,1,1396547146559,1396547151311,1396547159432,
112,1,1,1396547146559,1396547151312,1396547159432,
113,1,1,1396547146560,1396547151312,1396547159433,
114,1,1,1396547146560,1396547151313,1396547159433,
115,1,1,1396547146560,1396547151314,1396547159433,
116,1,1,1396547146561,1396547151314,1396547159433,
117,1,1,1396547146561,1396547151315,1396547159444,
118,1,1,1396547146562,1396547151316,1396547159444,
119,1,1,1396547146562,1396547151316,1396547159444,
120,1,1,1396547146562,1396547151317,1396547159445,
121,1,1,1396547146563,1396547151317,1396547159445,
122,1,1,1396547146563,1396547151318,1396547159445,
123,1,1,1396547146564,1396547151319,1396547159445,
124,1,1,1396547146564,1396547151320,1396547159446,
125,1,1,1396547146564,1396547151320,1396547159446,
126,1,1,1396547146565,1396547151321,1396547159456,
127,1,1,1396547146565,1396547151321,1396547159456,
128,1,1,1396547146566,1396547151322,1396547159456,
129,1,1,1396547146566,1396547151322,1396547159456,
130,1,1,1396547146566,1396547151323,1396547159457,
131,1,1,1396547146567,1396547151323,1396547159457,
132,1,1,1396547146567,1396547151324,1396547159457,
133,1,1,1396547146568,1396547151325,1396547159457,
134,1,1,1396547146568,1396547151325,1396547159457,
135,1,1,1396547146569,1396547151326,1396547159467,
136,1,1,1396547146569,1396547151326,1396547159467,
137,1,1,1396547146570,1396547151327,1396547159468,
138,1,1,1396547146570,1396547151328,1396547159468,
139,1,1,1396547146571,1396547151328,1396547159468,
140,1,1,1396547146571,1396547151329,1396547159468,
141,1,1,1396547146571,1396547151330,1396547159469,
142,1,1,1396547146572,1396547151334,1396547159476,
143,1,1,1396547146572,1396547151338,1396547159476,
144,1,1,1396547146573,1396547151343,1396547159477,
145,1,1,1396547146573,1396547151350,1396547159477,
146,1,1,1396547146574,1396547151352,1396547159477,
147,1,1,1396547146574,1396547151355,1396547159477,
148,1,1,1396547146574,1396547151365,1396547159477,
149,1,1,1396547146575,1396547151370,1396547159484,
150,1,1,1396547146575,1396547151378,1396547159486,
151,1,1,1396547146576,1396547151379,1396547159487,
152,1,1,1396547146576,1396547151379,1396547159487,
153,1,1,1396547146577,1396547151380,1396547159487,
154,1,1,1396547146577,1396547151381,1396547159487,
155,1,1,1396547146578,1396547151388,1396547159488,
156,1,1,1396547146578,1396547151390,1396547159488,
157,1,1,1396547146579,1396547151391,1396547159488,
158,1,1,1396547146579,1396547151392,1396547159488,
159,1,1,1396547146579,1396547151392,1396547159489,
160,1,1,1396547146580,1396547151393,1396547159489,
161,1,1,1396547146580,1396547151394,1396547159492,
162,1,1,1396547146580,1396547151394,1396547159496,
163,1,1,1396547146581,1396547151395,1396547159499,
164,1,1,1396547146581,1396547151397,1396547159501,
165,1,1,1396547146582,1396547151397,1396547159504,
166,1,1,1396547146582,1396547151398,1396547159506,
167,1,1,1396547146582,1396547151399,1396547159510,
168,1,1,1396547146583,1396547151399,1396547159512,
169,1,1,1396547146583,1396547151400,1396547159513,
170,1,1,1396547146583,1396547151401,1396547159513,
171,1,1,1396547146584,1396547151402,1396547159513,
172,1,1,1396547146584,1396547151403,1396547159513,
173,1,1,1396547146585,1396547151404,1396547159514,
174,1,1,1396547146585,1396547151407,1396547159514,
175,1,1,1396547146585,1396547151408,1396547159514,
176,1,1,1396547146586,1396547151410,1396547159516,
177,1,1,1396547146586,1396547151411,1396547159518,
178,1,1,1396547146587,1396547151412,1396547159520,
179,1,1,1396547146587,1396547151413,1396547159523,
180,1,1,1396547146587,1396547151414,1396547159525,
181,1,1,1396547146588,1396547151415,1396547159528,
182,1,1,1396547146588,1396547151417,1396547159531,
183,1,1,1396547146588,1396547151418,1396547159531,
184,1,1,1396547146589,1396547151420,1396547159532,
185,1,1,1396547146589,1396547151420,1396547159532,
186,1,1,1396547146590,1396547151421,1396547159532,
187,1,1,1396547146590,1396547151423,1396547159532,
188,1,1,1396547146590,1396547151424,1396547159532,
189,1,1,1396547146591,1396547151425,1396547159533,
190,1,1,1396547146591,1396547151427,1396547159533,
191,1,1,1396547146592,1396547151429,1396547159533,
192,1,1,1396547146592,1396547151430,1396547159534,
193,1,1,1396547146592,1396547151431,1396547159537,
194,1,1,1396547146593,1396547151433,1396547159539,
195,1,1,1396547146593,1396547151434,1396547159542,
196,1,1,1396547146594,1396547151436,1396547159545,
197,1,1,1396547146594,1396547151436,1396547159547,
198,1,1,1396547146595,1396547151437,1396547159550,
199,1,1,1396547146595,1396547151439,1396547159552,
200,1,1,1396547146595,1396547151440,1396547159553,
201,1,1,1396547146596,1396547151442,1396547159563,
202,1,1,1396547146596,1396547151443,1396547159564,
203,1,1,1396547146597,1396547151445,1396547159564,
204,1,1,1396547146597,1396547151447,1396547159564,
205,1,1,1396547146597,1396547151448,1396547159564,
206,1,1,1396547146598,1396547151450,1396547159565,
207,1,1,1396547146598,1396547151451,1396547159565,
208,1,1,1396547146599,1396547151452,1396547159565,
209,1,1,1396547146599,1396547151453,1396547159567,
210,1,1,1396547146599,1396547151454,1396547159569,
211,1,1,1396547146600,1396547151456,1396547159613,
212,1,1,1396547146600,1396547151457,1396547159629,
213,1,1,1396547146600,1396547151459,1396547159630,
214,1,1,1396547146601,1396547151460,1396547159630,
215,1,1,1396547146601,1396547151462,1396547159630,
216,1,1,1396547146602,1396547151463,1396547159630,
217,1,1,1396547146602,1396547151465,1396547159631,
218,1,1,1396547146602,1396547151466,1396547159631,
219,1,1,1396547146603,1396547151468,1396547159631,
220,1,1,1396547146603,1396547151469,1396547159631,
221,1,1,1396547146604,1396547151471,1396547159631,
222,1,1,1396547146604,1396547151472,1396547159632,
223,1,1,1396547146604,1396547151474,1396547159632,
224,1,1,1396547146605,1396547151476,1396547159632,
225,1,1,1396547146605,1396547151477,1396547159632,
226,1,1,1396547146606,1396547151479,1396547159633,
227,1,1,1396547146606,1396547151480,1396547159651,
228,1,1,1396547146607,1396547151482,1396547159651,
229,1,1,1396547146607,1396547151483,1396547159652,
230,1,1,1396547146608,1396547151483,1396547159652,
231,1,1,1396547146608,1396547151484,1396547159652,
232,1,1,1396547146609,1396547151485,1396547159652,
233,1,1,1396547146609,1396547151486,1396547159653,
234,1,1,1396547146610,1396547151488,1396547159653,
235,1,1,1396547146610,1396547151489,1396547159653,
236,1,1,1396547146611,1396547151491,1396547159653,
237,1,1,1396547146611,1396547151491,1396547159653,
238,1,1,1396547146612,1396547151492,1396547159654,
239,1,1,1396547146612,1396547151494,1396547159667,
240,1,1,1396547146613,1396547151495,1396547159668,
241,1,1,1396547146613,1396547151497,1396547159668,
242,1,1,1396547146614,1396547151498,1396547159668,
243,1,1,1396547146614,1396547151499,1396547159668,
244,1,1,1396547146614,1396547151500,1396547159669,
245,1,1,1396547146615,1396547151501,1396547159669,
246,1,1,1396547146615,1396547151503,1396547159669,
247,1,1,1396547146616,1396547151504,1396547159669,
248,1,1,1396547146616,1396547151506,1396547159670,
249,1,1,1396547146617,1396547151507,1396547159670,
250,1,1,1396547146617,1396547151509,1396547159670,
251,1,1,1396547146617,1396547151510,1396547159685,
252,1,1,1396547146618,1396547151512,1396547159685,
253,1,1,1396547146618,1396547151514,1396547159685,
254,1,1,1396547146619,1396547151515,1396547159685,
255,1,1,1396547146619,1396547151517,1396547159686,
256,1,1,1396547146619,1396547151518,1396547159686,
257,1,1,1396547146620,1396547151520,1396547159686,
258,1,1,1396547146620,1396547151521,1396547159686,
259,1,1,1396547146621,1396547151523,1396547159687,
260,1,1,1396547146621,1396547151524,1396547159687,
261,1,1,1396547146621,1396547151525,1396547159687,
262,1,1,1396547146622,1396547151527,1396547159687,
263,1,1,1396547146622,1396547151528,1396547159687,
264,1,1,1396547146622,1396547151530,1396547159703,
265,1,1,1396547146623,1396547151531,1396547159703,
266,1,1,1396547146623,1396547151533,1396547159703,
267,1,1,1396547146624,1396547151534,1396547159703,
268,1,1,1396547146624,1396547151535,1396547159704,
269,1,1,1396547146624,1396547151536,1396547159704,
270,1,1,1396547146625,1396547151538,1396547159704,
271,1,1,1396547146625,1396547151539,1396547159704,
272,1,1,1396547146625,1396547151541,1396547159705,
273,1,1,1396547146626,1396547151541,1396547159705,
274,1,1,1396547146626,1396547151543,1396547159705,
275,1,1,1396547146626,1396547151544,1396547159705,
276,1,1,1396547146627,1396547151546,1396547159706,
277,1,1,1396547146627,1396547151548,1396547159721,
278,1,1,1396547146628,1396547151549,1396547159721,
279,1,1,1396547146628,1396547151550,1396547159721,
280,1,1,1396547146628,1396547151552,1396547159721,
281,1,1,1396547146629,1396547151553,1396547159722,
282,1,1,1396547146629,1396547151555,1396547159722,
283,1,1,1396547146629,1396547151556,1396547159722,
284,1,1,1396547146630,1396547151558,1396547159722,
285,1,1,1396547146630,1396547151559,1396547159722,
286,1,1,1396547146631,1396547151560,1396547159723,
287,1,1,1396547146631,1396547151561,1396547159723,
288,1,1,1396547146632,1396547151562,1396547159723,
289,1,1,1396547146632,1396547151564,1396547159724,
290,1,1,1396547146632,1396547151565,1396547159728,
291,1,1,1396547146633,1396547151567,1396547159730,
292,1,1,1396547146633,1396547151568,1396547159733,
293,1,1,1396547146634,1396547151570,1396547159736,
294,1,1,1396547146634,1396547151571,1396547159738,
295,1,1,1396547146635,1396547151573,1396547159739,
296,1,1,1396547146635,1396547151574,1396547159742,
297,1,1,1396547146636,1396547151576,1396547159745,
298,1,1,1396547146636,1396547151577,1396547159747,
299,1,1,1396547146637,1396547151578,1396547159747,
300,1,1,1396547146637,1396547151579,1396547159750,
301,1,1,1396547146638,1396547151580,1396547159757,
302,1,1,1396547146638,1396547151582,1396547159758,
303,1,1,1396547146639,1396547151583,1396547159758,
304,1,1,1396547146639,1396547151584,1396547159758,
305,1,1,1396547146640,1396547151586,1396547159758,
306,1,1,1396547146640,1396547151588,1396547159759,
307,1,1,1396547146641,1396547151589,1396547159759,
308,1,1,1396547146641,1396547151590,1396547159759,
309,1,1,1396547146642,1396547151592,1396547159759,
310,1,1,1396547146642,1396547151595,1396547159759,
311,1,1,1396547146642,1396547151595,1396547159760,
312,1,1,1396547146643,1396547151596,1396547159762,
313,1,1,1396547146643,1396547151597,1396547159764,
314,1,1,1396547146644,1396547151598,1396547159767,
315,1,1,1396547146644,1396547151600,1396547159770,
316,1,1,1396547146644,1396547151601,1396547159774,
317,1,1,1396547146645,1396547151602,1396547159777,
318,1,1,1396547146645,1396547151604,1396547159780,
319,1,1,1396547146646,1396547151606,1396547159782,
320,1,1,1396547146646,1396547151606,1396547159786,
321,1,1,1396547146646,1396547151607,1396547159789,
322,1,1,1396547146647,1396547151609,1396547159792,
323,1,1,1396547146647,1396547151609,1396547159792,
324,1,1,1396547146647,1396547151610,1396547159793,
325,1,1,1396547146648,1396547151612,1396547159793,
326,1,1,1396547146648,1396547151613,1396547159793,
327,1,1,1396547146649,1396547151614,1396547159793,
328,1,1,1396547146649,1396547151615,1396547159793,
329,1,1,1396547146649,1396547151616,1396547159794,
330,1,1,1396547146650,1396547151617,1396547159794,
331,1,1,1396547146650,1396547151618,1396547159794,
332,1,1,1396547146651,1396547151619,1396547159795,
333,1,1,1396547146651,1396547151620,1396547159798,
334,1,1,1396547146651,1396547151621,1396547159801,
335,1,1,1396547146652,1396547151622,1396547159804,
336,1,1,1396547146652,1396547151624,1396547159807,
337,1,1,1396547146653,1396547151624,1396547159809,
338,1,1,1396547146653,1396547151625,1396547159815,
339,1,1,1396547146653,1396547151626,1396547159815,
340,1,1,1396547146654,1396547151627,1396547159815,
341,1,1,1396547146654,1396547151627,1396547159815,
342,1,1,1396547146655,1396547151628,1396547159816,
343,1,1,1396547146655,1396547151647,1396547159816,
344,1,1,1396547146655,1396547151648,1396547159816,
345,1,1,1396547146656,1396547151648,1396547159816,
346,1,1,1396547146656,1396547151649,1396547159826,
347,1,1,1396547146657,1396547151650,1396547159826,
348,1,1,1396547146657,1396547151650,1396547159826,
349,1,1,1396547146657,1396547151651,1396547159826,
350,1,1,1396547146658,1396547151651,1396547159827,
351,1,1,1396547146658,1396547151652,1396547159827,
352,1,1,1396547146659,1396547151652,1396547159827,
353,1,1,1396547146659,1396547151653,1396547159827,
354,1,1,1396547146659,1396547151653,1396547159827,
355,1,1,1396547146660,1396547151654,1396547159828,
356,1,1,1396547146660,1396547151654,1396547159828,
357,1,1,1396547146661,1396547151655,1396547159828,
358,1,1,1396547146661,1396547151655,1396547159828,
359,1,1,1396547146661,1396547151656,1396547159830,
360,1,1,1396547146662,1396547151656,1396547159833,
361,1,1,1396547146662,1396547151657,1396547159835,
362,1,1,1396547146663,1396547151657,1396547159838,
363,1,1,1396547146663,1396547151658,1396547159840,
364,1,1,1396547146664,1396547151658,1396547159843,
365,1,1,1396547146664,1396547151659,1396547159846,
366,1,1,1396547146665,1396547151661,1396547159848,
367,1,1,1396547146665,1396547151663,1396547159851,
368,1,1,1396547146666,1396547151664,1396547159854,
369,1,1,1396547146666,1396547151666,1396547159856,
370,1,1,1396547146667,1396547151667,1396547159856,
371,1,1,1396547146667,1396547151668,1396547159856,
372,1,1,1396547146668,1396547151670,1396547159857,
373,1,1,1396547146668,1396547151671,1396547159857,
374,1,1,1396547146669,1396547151673,1396547159857,
375,1,1,1396547146669,1396547151674,1396547159857,
376,1,1,1396547146670,1396547151697,1396547159857,
377,1,1,1396547146670,1396547151697,1396547159857,
378,1,1,1396547146671,1396547151698,1396547159858,
379,1,1,1396547146671,1396547151698,1396547159858,
380,1,1,1396547146672,1396547151699,1396547159860,
381,1,1,1396547146672,1396547151699,1396547159863,
382,1,1,1396547146673,1396547151700,1396547159865,
383,1,1,1396547146673,1396547151701,1396547159867,
384,1,1,1396547146674,1396547151701,1396547159870,
385,1,1,1396547146674,1396547151702,1396547159872,
386,1,1,1396547146675,1396547151702,1396547159875,
387,1,1,1396547146675,1396547151703,1396547159877,
388,1,1,1396547146676,1396547151703,1396547159880,
389,1,1,1396547146676,1396547151704,1396547159880,
390,1,1,1396547146677,1396547151704,1396547159880,
391,1,1,1396547146677,1396547151705,1396547159881,
392,1,1,1396547146678,1396547151705,1396547159881,
393,1,1,1396547146678,1396547151706,1396547159881,
394,1,1,1396547146679,1396547151706,1396547159881,
395,1,1,1396547146679,1396547151707,1396547159881,
396,1,1,1396547146680,1396547151707,1396547159882,
397,1,1,1396547146680,1396547151708,1396547159882,
398,1,1,1396547146681,1396547151708,1396547159883,
399,1,1,1396547146681,1396547151708,1396547159885,
400,1,1,1396547146682,1396547151709,1396547159888,
401,1,1,1396547146682,1396547151710,1396547159889,
402,1,1,1396547146688,1396547151710,1396547159890,
403,1,1,1396547146688,1396547151711,1396547159893,
404,1,1,1396547146689,1396547151711,1396547159895,
405,1,1,1396547146689,1396547151716,1396547159897,
406,1,1,1396547146690,1396547151717,1396547159900,
407,1,1,1396547146690,1396547151718,1396547159902,
408,1,1,1396547146691,1396547151718,1396547159905,
409,1,1,1396547146691,1396547151748,1396547159905,
410,1,1,1396547146692,1396547151749,1396547159905,
411,1,1,1396547146692,1396547151749,1396547159905,
412,1,1,1396547146692,1396547151749,1396547159905,
413,1,1,1396547146693,1396547151750,1396547159906,
414,1,1,1396547146693,1396547151750,1396547159906,
415,1,1,1396547146694,1396547151750,1396547159906,
416,1,1,1396547146694,1396547151751,1396547159908,
417,1,1,1396547146694,1396547151751,1396547159910,
418,1,1,1396547146695,1396547151752,1396547159912,
419,1,1,1396547146695,1396547151752,1396547159915,
420,1,1,1396547146696,1396547151752,1396547159917,
421,1,1,1396547146696,1396547151753,1396547159920,
422,1,1,1396547146697,1396547151753,1396547159922,
423,1,1,1396547146697,1396547151754,1396547159923,
424,1,1,1396547146698,1396547151754,1396547159923,
425,1,1,1396547146698,1396547151754,1396547159923,
426,1,1,1396547146698,1396547151755,1396547159923,
427,1,1,1396547146699,1396547151755,1396547159923,
428,1,1,1396547146699,1396547151756,1396547159924,
429,1,1,1396547146699,1396547151756,1396547159924,
430,1,1,1396547146700,1396547151756,1396547159924,
431,1,1,1396547146700,1396547151757,1396547159924,
432,1,1,1396547146700,1396547151757,1396547159924,
433,1,1,1396547146701,1396547151758,1396547159924,
434,1,1,1396547146701,1396547151758,1396547159925,
435,1,1,1396547146702,1396547151759,1396547159925,
436,1,1,1396547146702,1396547151759,1396547159925,
437,1,1,1396547146702,1396547151760,1396547159925,
438,1,1,1396547146703,1396547151760,1396547159925,
439,1,1,1396547146703,1396547151761,1396547159928,
440,1,1,1396547146703,1396547151761,1396547159930,
441,1,1,1396547146704,1396547151767,1396547159933,
442,1,1,1396547146704,1396547151797,1396547159935,
443,1,1,1396547146704,1396547151798,1396547159938,
444,1,1,1396547146705,1396547151798,1396547159940,
445,1,1,1396547146705,1396547151798,1396547159942,
446,1,1,1396547146705,1396547151799,1396547159945,
447,1,1,1396547146706,1396547151799,1396547159947,
448,1,1,1396547146706,1396547151799,1396547159950,
449,1,1,1396547146706,1396547151800,1396547159952,
450,1,1,1396547146707,1396547151800,1396547159953,
451,1,1,1396547146707,1396547151801,1396547159956,
452,1,1,1396547146707,1396547151801,1396547159958,
453,1,1,1396547146708,1396547151801,1396547159960,
454,1,1,1396547146708,1396547151802,1396547159960,
455,1,1,1396547146708,1396547151802,1396547159960,
456,1,1,1396547146709,1396547151803,1396547159961,
457,1,1,1396547146709,1396547151803,1396547159961,
458,1,1,1396547146709,1396547151804,1396547159961,
459,1,1,1396547146710,1396547151804,1396547159961,
460,1,1,1396547146710,1396547151805,1396547159962,
461,1,1,1396547146710,1396547151805,1396547159964,
462,1,1,1396547146711,1396547151805,1396547159967,
463,1,1,1396547146711,1396547151806,1396547159969,
464,1,1,1396547146711,1396547151806,1396547159972,
465,1,1,1396547146712,1396547151807,1396547159974,
466,1,1,1396547146712,1396547151807,1396547159977,
467,1,1,1396547146712,1396547151807,1396547159977,
468,1,1,1396547146713,1396547151808,1396547159977,
469,1,1,1396547146713,1396547151808,1396547159977,
470,1,1,1396547146713,1396547151809,1396547159977,
471,1,1,1396547146714,1396547151809,1396547159978,
472,1,1,1396547146714,1396547151809,1396547159978,
473,1,1,1396547146715,1396547151810,1396547159980,
474,1,1,1396547146715,1396547151810,1396547159982,
475,1,1,1396547146715,1396547151847,1396547159984,
476,1,1,1396547146716,1396547151848,1396547159987,
477,1,1,1396547146716,1396547151848,1396547159989,
478,1,1,1396547146716,1396547151848,1396547159991,
479,1,1,1396547146717,1396547151849,1396547159992,
480,1,1,1396547146718,1396547151849,1396547159992,
481,1,1,1396547146718,1396547151850,1396547159992,
482,1,1,1396547146718,1396547151850,1396547159992,
483,1,1,1396547146719,1396547151850,1396547159992,
484,1,1,1396547146719,1396547151851,1396547159993,
485,1,1,1396547146720,1396547151851,1396547159993,
486,1,1,1396547146720,1396547151852,1396547159993,
487,1,1,1396547146721,1396547151852,1396547159995,
488,1,1,1396547146721,1396547151852,1396547159998,
489,1,1,1396547146721,1396547151853,1396547160000,
490,1,1,1396547146722,1396547151853,1396547160002,
491,1,1,1396547146722,1396547151853,1396547160005,
492,1,1,1396547146723,1396547151854,1396547160007,
493,1,1,1396547146723,1396547151854,1396547160009,
494,1,1,1396547146724,1396547151854,1396547160011,
495,1,1,1396547146724,1396547151855,1396547160011,
496,1,1,1396547146725,1396547151855,1396547160011,
497,1,1,1396547146725,1396547151859,1396547160012,
498,1,1,1396547146725,1396547151860,1396547160012,
499,1,1,1396547146726,1396547151862,1396547160012,
500,1,1,1396547146726,1396547151863,1396547160013,
501,1,1,1396547146727,1396547151865,1396547160014,
502,1,1,1396547146727,1396547151866,1396547160016,
503,1,1,1396547146727,1396547151868,1396547160018,
504,1,1,1396547146728,1396547151869,1396547160029,
505,1,1,1396547146728,1396547151870,1396547160030,
506,1,1,1396547146729,1396547151872,1396547160033,
507,1,1,1396547146729,1396547151873,1396547160034,
508,1,1,1396547146729,1396547151894,1396547160035,
509,1,1,1396547146730,1396547151895,1396547160035,
510,1,1,1396547146730,1396547151895,1396547160035,
511,1,1,1396547146731,1396547151895,1396547160035,
512,1,1,1396547146731,1396547151896,1396547160035,
513,1,1,1396547146732,1396547151896,1396547160035,
514,1,1,1396547146732,1396547151896,1396547160038,
515,1,1,1396547146732,1396547151897,1396547160039,
516,1,1,1396547146733,1396547151897,1396547160041,
517,1,1,1396547146733,1396547151897,1396547160043,
518,1,1,1396547146734,1396547151898,1396547160046,
519,1,1,1396547146734,1396547151898,1396547160048,
520,1,1,1396547146735,1396547151899,1396547160048,
521,1,1,1396547146735,1396547151899,1396547160048,
522,1,1,1396547146735,1396547151899,1396547160049,
523,1,1,1396547146736,1396547151900,1396547160049,
524,1,1,1396547146736,1396547151900,1396547160049,
525,1,1,1396547146737,1396547151901,1396547160051,
526,1,1,1396547146737,1396547151901,1396547160053,
527,1,1,1396547146737,1396547151902,1396547160055,
528,1,1,1396547146738,1396547151902,1396547160057,
529,1,1,1396547146738,1396547151903,1396547160059,
530,1,1,1396547146739,1396547151903,1396547160059,
531,1,1,1396547146739,1396547151904,1396547160059,
532,1,1,1396547146739,1396547151904,1396547160059,
533,1,1,1396547146740,1396547151905,1396547160059,
534,1,1,1396547146740,1396547151905,1396547160060,
535,1,1,1396547146740,1396547151905,1396547160061,
536,1,1,1396547146741,1396547151906,1396547160063,
537,1,1,1396547146741,1396547151906,1396547160065,
538,1,1,1396547146741,1396547151907,1396547160067,
539,1,1,1396547146742,1396547151907,1396547160070,
540,1,1,1396547146742,1396547151907,1396547160070,
541,1,1,1396547146743,1396547151941,1396547160070,
542,1,1,1396547146743,1396547151941,1396547160070,
543,1,1,1396547146743,1396547151941,1396547160070,
544,1,1,1396547146743,1396547151942,1396547160071,
545,1,1,1396547146744,1396547151942,1396547160071,
546,1,1,1396547146744,1396547151942,1396547160071,
547,1,1,1396547146744,1396547151943,1396547160071,
548,1,1,1396547146744,1396547151943,1396547160071,
549,1,1,1396547146745,1396547151943,1396547160072,
550,1,1,1396547146745,1396547151944,1396547160075,
551,1,1,1396547146745,1396547151944,1396547160076,
552,1,1,1396547146746,1396547151945,1396547160078,
553,1,1,1396547146746,1396547151945,1396547160080,
554,1,1,1396547146746,1396547151945,1396547160082,
555,1,1,1396547146746,1396547151946,1396547160084,
556,1,1,1396547146747,1396547151946,1396547160086,
557,1,1,1396547146747,1396547151946,1396547160088,
