Message ID,Result,Sent time,Ack Sent Time,Ack Recv Time,
40,-1,0,1395581451103,1395581451105,
41,1,1395581451038,1395581451104,1395581451106,
41,-1,0,1395581451105,1395581451109,
42,1,1395581451038,1395581451106,1395581451109,
42,-1,0,1395581451107,1395581451110,
43,1,1395581451039,1395581451108,1395581451110,
43,-1,0,1395581451109,1395581451111,
44,1,1395581451039,1395581451110,1395581451111,
44,-1,0,1395581451111,1395581451112,
45,1,1395581451040,1395581451112,1395581451113,
45,-1,0,1395581451113,1395581451114,
46,1,1395581451040,1395581451113,1395581451115,
46,-1,0,1395581451115,1395581451116,
47,1,1395581451041,1395581451115,1395581451117,
47,-1,0,1395581451117,1395581451119,
48,1,1395581451042,1395581451117,1395581451119,
48,-1,0,1395581451119,1395581451120,
49,1,1395581451043,1395581451119,1395581451121,
49,-1,0,1395581451121,1395581451122,
50,1,1395581451043,1395581451121,1395581451122,
50,-1,0,1395581451122,1395581451124,
51,1,1395581451044,1395581451123,1395581451125,
51,-1,0,1395581451125,1395581451126,
52,1,1395581451045,1395581451125,1395581451126,
52,-1,0,1395581451126,1395581451128,
53,1,1395581451046,1395581451127,1395581451128,
53,-1,0,1395581451128,1395581451129,
54,1,1395581451046,1395581451129,1395581451130,
54,-1,0,1395581451130,1395581451131,
55,1,1395581451047,1395581451131,1395581451132,
55,-1,0,1395581451132,1395581451133,
56,1,1395581451048,1395581451132,1395581451134,
56,-1,0,1395581451134,1395581451138,
57,1,1395581451049,1395581451134,1395581451139,
57,-1,0,1395581451135,1395581451140,
58,1,1395581451049,1395581451136,1395581451140,
58,-1,0,1395581451137,1395581451140,
59,1,1395581451050,1395581451138,1395581451141,
59,-1,0,1395581451139,1395581451141,
60,1,1395581451051,1395581451139,1395581451141,
60,-1,0,1395581451140,1395581451142,
61,1,1395581451052,1395581451141,1395581451143,
61,-1,0,1395581451142,1395581451144,
62,1,1395581451052,1395581451143,1395581451145,
62,-1,0,1395581451145,1395581451147,
63,1,1395581451053,1395581451145,1395581451147,
63,-1,0,1395581451146,1395581451148,
64,1,1395581451054,1395581451147,1395581451149,
64,-1,0,1395581451148,1395581451150,
65,1,1395581451054,1395581451149,1395581451151,
65,-1,0,1395581451150,1395581451153,
66,1,1395581451055,1395581451150,1395581451153,
66,-1,0,1395581451151,1395581451154,
67,1,1395581451056,1395581451152,1395581451154,
67,-1,0,1395581451154,1395581451155,
68,1,1395581451056,1395581451154,1395581451156,
68,-1,0,1395581451156,1395581451157,
69,1,1395581451057,1395581451156,1395581451158,
69,-1,0,1395581451157,1395581451159,
70,1,1395581451058,1395581451158,1395581451159,
70,-1,0,1395581451159,1395581451160,
71,1,1395581451058,1395581451160,1395581451161,
71,-1,0,1395581451161,1395581451162,
72,1,1395581451059,1395581451161,1395581451163,
72,-1,0,1395581451162,1395581451164,
73,1,1395581451060,1395581451163,1395581451164,
73,-1,0,1395581451164,1395581451165,
74,1,1395581451060,1395581451165,1395581451166,
74,-1,0,1395581451166,1395581451167,
75,1,1395581451061,1395581451166,1395581451167,
75,-1,0,1395581451167,1395581451168,
76,1,1395581451061,1395581451168,1395581451169,
76,-1,0,1395581451169,1395581451170,
77,1,1395581451062,1395581451169,1395581451171,
77,-1,0,1395581451171,1395581451172,
78,1,1395581451063,1395581451171,1395581451173,
78,-1,0,1395581451172,1395581451174,
79,1,1395581451063,1395581451173,1395581451175,
79,-1,0,1395581451174,1395581451176,
80,1,1395581451064,1395581451175,1395581451176,
80,-1,0,1395581451176,1395581451177,
81,1,1395581451064,1395581451176,1395581451178,
81,-1,0,1395581451178,1395581451179,
82,1,1395581451065,1395581451178,1395581451181,
82,-1,0,1395581451179,1395581451181,
83,1,1395581451066,1395581451180,1395581451182,
83,-1,0,1395581451182,1395581451183,
84,1,1395581451066,1395581451182,1395581451184,
84,-1,0,1395581451183,1395581451185,
85,1,1395581451067,1395581451184,1395581451185,
85,-1,0,1395581451185,1395581451187,
86,1,1395581451068,1395581451186,1395581451187,
86,-1,0,1395581451187,1395581451188,
87,1,1395581451068,1395581451188,1395581451189,
87,-1,0,1395581451189,1395581451190,
88,1,1395581451069,1395581451189,1395581451191,
88,-1,0,1395581451191,1395581451192,
89,1,1395581451070,1395581451191,1395581451192,
89,-1,0,1395581451192,1395581451193,
90,1,1395581451070,1395581451193,1395581451194,
90,-1,0,1395581451194,1395581451195,
91,1,1395581451071,1395581451194,1395581451196,
91,-1,0,1395581451196,1395581451197,
92,1,1395581451072,1395581451196,1395581451197,
92,-1,0,1395581451197,1395581451198,
93,1,1395581451072,1395581451198,1395581451199,
93,-1,0,1395581451199,1395581451200,
94,1,1395581451073,1395581451199,1395581451200,
94,-1,0,1395581451200,1395581451202,
95,1,1395581451073,1395581451201,1395581451202,
95,-1,0,1395581451202,1395581451203,
96,1,1395581451074,1395581451203,1395581451204,
96,-1,0,1395581451204,1395581451205,
97,1,1395581451074,1395581451204,1395581451206,
97,-1,0,1395581451205,1395581451207,
98,1,1395581451075,1395581451206,1395581451207,
98,-1,0,1395581451207,1395581451208,
99,1,1395581451076,1395581451208,1395581451209,
99,-1,0,1395581451209,1395581451210,
100,1,1395581451076,1395581451209,1395581451211,
100,-1,0,1395581451211,1395581451212,
101,1,1395581451077,1395581451211,1395581451213,
101,-1,0,1395581451212,1395581451214,
102,1,1395581451080,1395581451213,1395581451214,
102,-1,0,1395581451214,1395581451215,
103,1,1395581451081,1395581451214,1395581451216,
103,-1,0,1395581451216,1395581451217,
104,1,1395581451081,1395581451216,1395581451217,
104,-1,0,1395581451217,1395581451219,
105,1,1395581451082,1395581451218,1395581451219,
105,-1,0,1395581451219,1395581451221,
106,1,1395581451082,1395581451220,1395581451221,
106,-1,0,1395581451221,1395581451222,
107,1,1395581451083,1395581451222,1395581451224,
107,-1,0,1395581451223,1395581451226,
108,1,1395581451083,1395581451223,1395581451226,
108,-1,0,1395581451225,1395581451227,
109,1,1395581451084,1395581451225,1395581451227,
109,-1,0,1395581451226,1395581451227,
110,1,1395581451085,1395581451227,1395581451228,
110,-1,0,1395581451228,1395581451229,
111,1,1395581451085,1395581451228,1395581451230,
111,-1,0,1395581451229,1395581451231,
112,1,1395581451086,1395581451230,1395581451231,
112,-1,0,1395581451231,1395581451232,
113,1,1395581451087,1395581451232,1395581451233,
113,-1,0,1395581451233,1395581451234,
114,1,1395581451087,1395581451233,1395581451234,
114,-1,0,1395581451234,1395581451235,
115,1,1395581451088,1395581451235,1395581451236,
115,-1,0,1395581451236,1395581451237,
116,1,1395581451088,1395581451236,1395581451237,
116,-1,0,1395581451237,1395581451238,
117,1,1395581451089,1395581451237,1395581451239,
117,-1,0,1395581451238,1395581451239,
118,1,1395581451090,1395581451239,1395581451240,
118,-1,0,1395581451240,1395581451241,
119,1,1395581451090,1395581451240,1395581451241,
119,-1,0,1395581451241,1395581451242,
120,1,1395581451091,1395581451241,1395581451243,
120,-1,0,1395581451243,1395581451244,
121,1,1395581451091,1395581451243,1395581451244,
121,-1,0,1395581451244,1395581451245,
122,1,1395581451092,1395581451245,1395581451246,
122,-1,0,1395581451246,1395581451247,
123,1,1395581451092,1395581451246,1395581451247,
123,-1,0,1395581451247,1395581451248,
124,1,1395581451093,1395581451247,1395581451248,
124,-1,0,1395581451248,1395581451249,
125,1,1395581451093,1395581451249,1395581451250,
125,-1,0,1395581451249,1395581451250,
126,1,1395581451094,1395581451250,1395581451251,
126,-1,0,1395581451251,1395581451252,
127,1,1395581451094,1395581451251,1395581451252,
127,-1,0,1395581451252,1395581451253,
128,1,1395581451095,1395581451252,1395581451253,
128,-1,0,1395581451253,1395581451254,
129,1,1395581451096,1395581451253,1395581451254,
129,-1,0,1395581451254,1395581451255,
130,1,1395581451096,1395581451255,1395581451256,
130,-1,0,1395581451255,1395581451256,
131,1,1395581451097,1395581451256,1395581451257,
131,-1,0,1395581451257,1395581451258,
132,1,1395581451097,1395581451257,1395581451258,
132,-1,0,1395581451258,1395581451259,
133,1,1395581451098,1395581451258,1395581451259,
133,-1,0,1395581451259,1395581451260,
134,1,1395581451098,1395581451260,1395581451261,
134,-1,0,1395581451261,1395581451262,
135,1,1395581451099,1395581451261,1395581451262,
135,-1,0,1395581451262,1395581451263,
136,1,1395581451099,1395581451262,1395581451264,
136,-1,0,1395581451263,1395581451265,
137,1,1395581451100,1395581451264,1395581451265,
137,-1,0,1395581451265,1395581451266,
138,1,1395581451100,1395581451265,1395581451266,
138,-1,0,1395581451266,1395581451267,
139,1,1395581451101,1395581451267,1395581451268,
139,-1,0,1395581451267,1395581451269,
140,1,1395581451101,1395581451268,1395581451269,
140,-1,0,1395581451269,1395581451270,
141,1,1395581451102,1395581451269,1395581451270,
141,-1,0,1395581451270,1395581451271,
142,1,1395581451102,1395581451271,1395581451272,
142,-1,0,1395581451272,1395581451273,
143,1,1395581451103,1395581451272,1395581451273,
143,-1,0,1395581451273,1395581451274,
144,1,1395581451103,1395581451274,1395581451275,
144,-1,0,1395581451275,1395581451275,
145,1,1395581451104,1395581451275,1395581451276,
145,-1,0,1395581451276,1395581451277,
146,1,1395581451105,1395581451276,1395581451277,
146,-1,0,1395581451277,1395581451278,
147,1,1395581451105,1395581451277,1395581451279,
147,-1,0,1395581451278,1395581451279,
148,1,1395581451106,1395581451279,1395581451280,
148,-1,0,1395581451280,1395581451281,
149,1,1395581451106,1395581451280,1395581451281,
149,-1,0,1395581451281,1395581451282,
150,1,1395581451107,1395581451281,1395581451282,
150,-1,0,1395581451282,1395581451283,
151,1,1395581451107,1395581451283,1395581451284,
151,-1,0,1395581451284,1395581451285,
152,1,1395581451108,1395581451284,1395581451285,
152,-1,0,1395581451285,1395581451286,
153,1,1395581451108,1395581451285,1395581451286,
153,-1,0,1395581451286,1395581451288,
154,1,1395581451109,1395581451287,1395581451288,
154,-1,0,1395581451288,1395581451289,
155,1,1395581451109,1395581451288,1395581451289,
155,-1,0,1395581451289,1395581451290,
156,1,1395581451110,1395581451290,1395581451291,
156,-1,0,1395581451290,1395581451292,
157,1,1395581451110,1395581451291,1395581451292,
157,-1,0,1395581451292,1395581451293,
158,1,1395581451111,1395581451292,1395581451293,
158,-1,0,1395581451293,1395581451295,
159,1,1395581451111,1395581451294,1395581451295,
159,-1,0,1395581451295,1395581451296,
160,1,1395581451112,1395581451295,1395581451297,
160,-1,0,1395581451296,1395581451298,
161,1,1395581451112,1395581451297,1395581451298,
161,-1,0,1395581451298,1395581451299,
162,1,1395581451113,1395581451298,1395581451300,
162,-1,0,1395581451299,1395581451301,
163,1,1395581451114,1395581451300,1395581451301,
163,-1,0,1395581451301,1395581451302,
164,1,1395581451114,1395581451301,1395581451303,
164,-1,0,1395581451302,1395581451303,
165,1,1395581451115,1395581451303,1395581451304,
165,-1,0,1395581451304,1395581451305,
166,1,1395581451115,1395581451304,1395581451305,
166,-1,0,1395581451305,1395581451306,
167,1,1395581451116,1395581451306,1395581451307,
167,-1,0,1395581451307,1395581451308,
168,1,1395581451116,1395581451307,1395581451308,
168,-1,0,1395581451308,1395581451309,
169,1,1395581451117,1395581451309,1395581451310,
169,-1,0,1395581451310,1395581451311,
170,1,1395581451117,1395581451310,1395581451311,
170,-1,0,1395581451311,1395581451312,
171,1,1395581451118,1395581451311,1395581451312,
171,-1,0,1395581451312,1395581451313,
172,1,1395581451118,1395581451312,1395581451313,
172,-1,0,1395581451313,1395581451314,
173,1,1395581451119,1395581451314,1395581451315,
173,-1,0,1395581451314,1395581451315,
174,1,1395581451120,1395581451315,1395581451316,
174,-1,0,1395581451316,1395581451317,
175,1,1395581451120,1395581451316,1395581451317,
175,-1,0,1395581451317,1395581451318,
176,1,1395581451121,1395581451318,1395581451319,
176,-1,0,1395581451318,1395581451320,
177,1,1395581451121,1395581451319,1395581451320,
177,-1,0,1395581451320,1395581451321,
178,1,1395581451122,1395581451320,1395581451322,
178,-1,0,1395581451321,1395581451322,
179,1,1395581451123,1395581451322,1395581451323,
179,-1,0,1395581451323,1395581451324,
180,1,1395581451123,1395581451323,1395581451324,
180,-1,0,1395581451324,1395581451325,
181,1,1395581451124,1395581451324,1395581451325,
181,-1,0,1395581451325,1395581451329,
182,1,1395581451124,1395581451325,1395581451329,
182,-1,0,1395581451326,1395581451329,
183,1,1395581451125,1395581451327,1395581451330,
183,-1,0,1395581451328,1395581451330,
184,1,1395581451126,1395581451328,1395581451330,
184,-1,0,1395581451329,1395581451330,
185,1,1395581451126,1395581451330,1395581451331,
185,-1,0,1395581451331,1395581451332,
186,1,1395581451127,1395581451331,1395581451332,
186,-1,0,1395581451332,1395581451333,
187,1,1395581451127,1395581451332,1395581451333,
187,-1,0,1395581451333,1395581451334,
188,1,1395581451127,1395581451334,1395581451335,
188,-1,0,1395581451334,1395581451335,
189,1,1395581451128,1395581451335,1395581451336,
189,-1,0,1395581451336,1395581451337,
190,1,1395581451129,1395581451336,1395581451337,
190,-1,0,1395581451337,1395581451338,
191,1,1395581451129,1395581451337,1395581451338,
191,-1,0,1395581451338,1395581451339,
192,1,1395581451130,1395581451339,1395581451340,
192,-1,0,1395581451339,1395581451340,
193,1,1395581451130,1395581451340,1395581451341,
193,-1,0,1395581451341,1395581451342,
194,1,1395581451131,1395581451341,1395581451342,
194,-1,0,1395581451342,1395581451343,
195,1,1395581451131,1395581451342,1395581451344,
195,-1,0,1395581451343,1395581451344,
196,1,1395581451132,1395581451344,1395581451345,
196,-1,0,1395581451345,1395581451346,
197,1,1395581451132,1395581451345,1395581451346,
197,-1,0,1395581451346,1395581451347,
198,1,1395581451133,1395581451347,1395581451348,
198,-1,0,1395581451348,1395581451349,
199,1,1395581451133,1395581451348,1395581451349,
199,-1,0,1395581451349,1395581451350,
200,1,1395581451134,1395581451349,1395581451351,
200,-1,0,1395581451350,1395581451352,
201,1,1395581451134,1395581451351,1395581451352,
201,-1,0,1395581451352,1395581451353,
202,1,1395581451135,1395581451353,1395581451354,
202,-1,0,1395581451354,1395581451355,
203,1,1395581451135,1395581451354,1395581451355,
203,-1,0,1395581451355,1395581451356,
204,1,1395581451136,1395581451355,1395581451357,
204,-1,0,1395581451356,1395581451357,
205,1,1395581451136,1395581451357,1395581451358,
205,-1,0,1395581451358,1395581451359,
206,1,1395581451137,1395581451358,1395581451359,
206,-1,0,1395581451359,1395581451360,
207,1,1395581451137,1395581451360,1395581451361,
207,-1,0,1395581451361,1395581451362,
208,1,1395581451138,1395581451361,1395581451362,
208,-1,0,1395581451362,1395581451363,
209,1,1395581451138,1395581451362,1395581451364,
209,-1,0,1395581451364,1395581451365,
210,1,1395581451139,1395581451364,1395581451365,
210,-1,0,1395581451365,1395581451366,
211,1,1395581451139,1395581451366,1395581451367,
211,-1,0,1395581451366,1395581451368,
212,1,1395581451140,1395581451367,1395581451368,
212,-1,0,1395581451368,1395581451369,
213,1,1395581451141,1395581451368,1395581451370,
213,-1,0,1395581451369,1395581451371,
214,1,1395581451141,1395581451370,1395581451371,
214,-1,0,1395581451371,1395581451372,
215,1,1395581451142,1395581451371,1395581451373,
215,-1,0,1395581451372,1395581451374,
216,1,1395581451142,1395581451373,1395581451374,
216,-1,0,1395581451374,1395581451376,
217,1,1395581451143,1395581451375,1395581451376,
217,-1,0,1395581451376,1395581451377,
218,1,1395581451143,1395581451376,1395581451377,
218,-1,0,1395581451377,1395581451378,
219,1,1395581451144,1395581451378,1395581451379,
219,-1,0,1395581451379,1395581451380,
220,1,1395581451144,1395581451379,1395581451380,
220,-1,0,1395581451380,1395581451381,
221,1,1395581451145,1395581451380,1395581451382,
221,-1,0,1395581451381,1395581451382,
222,1,1395581451146,1395581451382,1395581451383,
222,-1,0,1395581451383,1395581451384,
223,1,1395581451146,1395581451383,1395581451384,
223,-1,0,1395581451384,1395581451385,
224,1,1395581451147,1395581451385,1395581451386,
224,-1,0,1395581451385,1395581451387,
225,1,1395581451147,1395581451386,1395581451387,
225,-1,0,1395581451387,1395581451388,
226,1,1395581451148,1395581451387,1395581451389,
226,-1,0,1395581451388,1395581451390,
227,1,1395581451148,1395581451389,1395581451390,
227,-1,0,1395581451389,1395581451391,
228,1,1395581451149,1395581451390,1395581451391,
228,-1,0,1395581451391,1395581451392,
229,1,1395581451149,1395581451391,1395581451393,
229,-1,0,1395581451392,1395581451394,
230,1,1395581451150,1395581451393,1395581451394,
230,-1,0,1395581451394,1395581451395,
231,1,1395581451150,1395581451394,1395581451395,
231,-1,0,1395581451395,1395581451396,
232,1,1395581451151,1395581451396,1395581451397,
232,-1,0,1395581451396,1395581451397,
233,1,1395581451151,1395581451397,1395581451398,
233,-1,0,1395581451398,1395581451399,
234,1,1395581451152,1395581451398,1395581451399,
234,-1,0,1395581451399,1395581451400,
235,1,1395581451152,1395581451400,1395581451401,
235,-1,0,1395581451401,1395581451402,
236,1,1395581451153,1395581451401,1395581451402,
236,-1,0,1395581451402,1395581451403,
237,1,1395581451153,1395581451403,1395581451404,
237,-1,0,1395581451404,1395581451405,
238,1,1395581451154,1395581451404,1395581451405,
238,-1,0,1395581451405,1395581451406,
239,1,1395581451154,1395581451406,1395581451407,
239,-1,0,1395581451407,1395581451408,
240,1,1395581451155,1395581451407,1395581451408,
240,-1,0,1395581451408,1395581451409,
241,1,1395581451155,1395581451408,1395581451410,
241,-1,0,1395581451409,1395581451411,
242,1,1395581451156,1395581451410,1395581451411,
242,-1,0,1395581451411,1395581451412,
243,1,1395581451156,1395581451411,1395581451413,
243,-1,0,1395581451412,1395581451413,
244,1,1395581451157,1395581451413,1395581451414,
244,-1,0,1395581451414,1395581451415,
245,1,1395581451157,1395581451414,1395581451415,
245,-1,0,1395581451415,1395581451416,
246,1,1395581451158,1395581451416,1395581451417,
246,-1,0,1395581451416,1395581451418,
247,1,1395581451158,1395581451417,1395581451418,
247,-1,0,1395581451418,1395581451419,
248,1,1395581451159,1395581451418,1395581451419,
248,-1,0,1395581451419,1395581451420,
249,1,1395581451159,1395581451420,1395581451421,
249,-1,0,1395581451420,1395581451421,
250,1,1395581451160,1395581451421,1395581451422,
250,-1,0,1395581451422,1395581451423,
251,1,1395581451160,1395581451422,1395581451423,
251,-1,0,1395581451423,1395581451424,
252,1,1395581451161,1395581451423,1395581451424,
252,-1,0,1395581451424,1395581451425,
253,1,1395581451161,1395581451425,1395581451426,
253,-1,0,1395581451426,1395581451426,
254,1,1395581451162,1395581451426,1395581451427,
254,-1,0,1395581451427,1395581451428,
255,1,1395581451162,1395581451427,1395581451428,
255,-1,0,1395581451428,1395581451429,
256,1,1395581451163,1395581451428,1395581451429,
256,-1,0,1395581451429,1395581451430,
257,1,1395581451163,1395581451429,1395581451430,
257,-1,0,1395581451430,1395581451431,
258,1,1395581451164,1395581451431,1395581451432,
258,-1,0,1395581451431,1395581451432,
259,1,1395581451164,1395581451432,1395581451433,
259,-1,0,1395581451432,1395581451433,
260,1,1395581451165,1395581451433,1395581451434,
260,-1,0,1395581451434,1395581451435,
261,1,1395581451165,1395581451434,1395581451435,
261,-1,0,1395581451435,1395581451436,
262,1,1395581451166,1395581451435,1395581451436,
262,-1,0,1395581451436,1395581451437,
263,1,1395581451166,1395581451437,1395581451438,
263,-1,0,1395581451438,1395581451439,
264,1,1395581451167,1395581451438,1395581451439,
264,-1,0,1395581451439,1395581451440,
265,1,1395581451167,1395581451439,1395581451440,
265,-1,0,1395581451440,1395581451442,
266,1,1395581451168,1395581451441,1395581451442,
266,-1,0,1395581451441,1395581451443,
267,1,1395581451168,1395581451442,1395581451443,
267,-1,0,1395581451443,1395581451444,
268,1,1395581451169,1395581451443,1395581451444,
268,-1,0,1395581451444,1395581451445,
269,1,1395581451169,1395581451445,1395581451446,
269,-1,0,1395581451445,1395581451447,
270,1,1395581451170,1395581451446,1395581451447,
270,-1,0,1395581451447,1395581451448,
271,1,1395581451170,1395581451447,1395581451448,
271,-1,0,1395581451448,1395581451449,
272,1,1395581451171,1395581451448,1395581451450,
272,-1,0,1395581451449,1395581451451,
273,1,1395581451172,1395581451450,1395581451452,
273,-1,0,1395581451451,1395581451453,
274,1,1395581451172,1395581451451,1395581451453,
274,-1,0,1395581451452,1395581451454,
275,1,1395581451173,1395581451452,1395581451455,
275,-1,0,1395581451453,1395581451455,
276,1,1395581451173,1395581451454,1395581451456,
276,-1,0,1395581451454,1395581451456,
277,1,1395581451173,1395581451455,1395581451456,
277,-1,0,1395581451456,1395581451457,
278,1,1395581451174,1395581451456,1395581451458,
278,-1,0,1395581451457,1395581451458,
279,1,1395581451174,1395581451457,1395581451459,
279,-1,0,1395581451458,1395581451459,
280,1,1395581451175,1395581451459,1395581451460,
280,-1,0,1395581451460,1395581451461,
281,1,1395581451175,1395581451460,1395581451461,
281,-1,0,1395581451461,1395581451462,
282,1,1395581451176,1395581451461,1395581451462,
282,-1,0,1395581451462,1395581451463,
283,1,1395581451176,1395581451463,1395581451464,
283,-1,0,1395581451463,1395581451465,
284,1,1395581451177,1395581451464,1395581451465,
284,-1,0,1395581451465,1395581451466,
285,1,1395581451177,1395581451465,1395581451466,
285,-1,0,1395581451466,1395581451467,
286,1,1395581451178,1395581451466,1395581451468,
286,-1,0,1395581451467,1395581451469,
287,1,1395581451178,1395581451468,1395581451470,
287,-1,0,1395581451469,1395581451472,
288,1,1395581451179,1395581451469,1395581451472,
288,-1,0,1395581451470,1395581451472,
289,1,1395581451179,1395581451470,1395581451474,
289,-1,0,1395581451471,1395581451474,
290,1,1395581451180,1395581451471,1395581451474,
290,-1,0,1395581451472,1395581451475,
291,1,1395581451180,1395581451473,1395581451475,
291,-1,0,1395581451474,1395581451475,
292,1,1395581451181,1395581451474,1395581451476,
292,-1,0,1395581451475,1395581451476,
293,1,1395581451181,1395581451476,1395581451477,
293,-1,0,1395581451477,1395581451478,
294,1,1395581451182,1395581451477,1395581451478,
294,-1,0,1395581451478,1395581451479,
295,1,1395581451182,1395581451478,1395581451480,
295,-1,0,1395581451479,1395581451482,
296,1,1395581451183,1395581451479,1395581451482,
296,-1,0,1395581451480,1395581451482,
297,1,1395581451183,1395581451480,1395581451482,
297,-1,0,1395581451481,1395581451483,
298,1,1395581451184,1395581451482,1395581451483,
298,-1,0,1395581451483,1395581451484,
299,1,1395581451184,1395581451483,1395581451485,
299,-1,0,1395581451484,1395581451486,
300,1,1395581451185,1395581451484,1395581451487,
300,-1,0,1395581451485,1395581451487,
301,1,1395581451185,1395581451486,1395581451488,
301,-1,0,1395581451487,1395581451488,
302,1,1395581451186,1395581451487,1395581451489,
302,-1,0,1395581451488,1395581451490,
303,1,1395581451187,1395581451488,1395581451490,
303,-1,0,1395581451489,1395581451491,
304,1,1395581451187,1395581451489,1395581451491,
304,-1,0,1395581451490,1395581451492,
305,1,1395581451188,1395581451491,1395581451492,
305,-1,0,1395581451492,1395581451493,
306,1,1395581451188,1395581451492,1395581451494,
306,-1,0,1395581451493,1395581451494,
307,1,1395581451189,1395581451493,1395581451495,
307,-1,0,1395581451494,1395581451495,
308,1,1395581451189,1395581451495,1395581451496,
308,-1,0,1395581451496,1395581451496,
309,1,1395581451190,1395581451496,1395581451497,
309,-1,0,1395581451497,1395581451498,
310,1,1395581451190,1395581451497,1395581451498,
310,-1,0,1395581451498,1395581451499,
311,1,1395581451191,1395581451498,1395581451499,
311,-1,0,1395581451499,1395581451500,
312,1,1395581451191,1395581451499,1395581451500,
312,-1,0,1395581451500,1395581451501,
313,1,1395581451192,1395581451500,1395581451501,
313,-1,0,1395581451501,1395581451502,
314,1,1395581451192,1395581451501,1395581451503,
314,-1,0,1395581451502,1395581451503,
315,1,1395581451192,1395581451503,1395581451504,
315,-1,0,1395581451503,1395581451504,
316,1,1395581451193,1395581451504,1395581451505,
316,-1,0,1395581451505,1395581451506,
317,1,1395581451193,1395581451505,1395581451506,
317,-1,0,1395581451506,1395581451507,
318,1,1395581451194,1395581451506,1395581451507,
318,-1,0,1395581451507,1395581451508,
319,1,1395581451194,1395581451507,1395581451509,
319,-1,0,1395581451508,1395581451509,
320,1,1395581451195,1395581451508,1395581451510,
320,-1,0,1395581451509,1395581451510,
321,1,1395581451195,1395581451510,1395581451513,
321,-1,0,1395581451510,1395581451514,
322,1,1395581451196,1395581451511,1395581451514,
322,-1,0,1395581451511,1395581451514,
323,1,1395581451196,1395581451512,1395581451515,
323,-1,0,1395581451512,1395581451515,
324,1,1395581451196,1395581451513,1395581451515,
324,-1,0,1395581451514,1395581451515,
325,1,1395581451197,1395581451514,1395581451516,
325,-1,0,1395581451515,1395581451516,
