Message ID,Producer ID,Consumer ID,Result,Sent time,Ack Sent Time,Ack Recv Time,RTT,OWT,ACKT
1261,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1262,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1263,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1264,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1265,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1266,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,40,41
1267,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,41,40
1268,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,40,39
1269,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,39,41
1270,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1271,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1272,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,41,40
1273,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
1274,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
1275,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1276,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1277,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1278,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1279,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1280,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,40,41
1281,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,41,39
1282,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
1283,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1284,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1285,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1286,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1287,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1288,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1289,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1290,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1291,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1292,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1293,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1294,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1295,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1296,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,41,40
1297,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,40,39
1298,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
1299,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1300,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1301,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1302,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1303,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1304,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1305,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1306,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1307,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1308,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1309,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1310,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1311,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1312,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1313,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1314,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1315,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1316,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1317,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1318,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1319,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1320,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1321,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,40,41
1322,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1323,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
1324,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1325,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1326,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1327,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1328,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1329,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1330,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1331,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1332,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1333,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1334,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1335,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1336,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1337,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1338,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1339,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1340,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1341,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1342,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1343,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1344,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1345,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1346,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1347,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1348,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1349,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1350,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1351,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1352,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1353,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1354,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1355,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1356,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1357,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1358,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1359,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1360,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1361,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1362,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1363,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1364,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1365,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1366,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1367,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1368,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1369,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1370,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1371,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1372,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1373,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1374,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1375,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1376,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1377,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1378,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1379,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1380,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1381,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1382,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1383,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1384,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1385,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1386,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
1387,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1388,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1389,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1390,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1391,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1392,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1393,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1394,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1395,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1396,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1397,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1398,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1399,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1400,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1401,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1402,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1403,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1404,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1405,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1406,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1407,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1408,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1409,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1410,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1411,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1412,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1413,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1414,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1415,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1416,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1417,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1418,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1419,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1420,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1421,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1422,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1423,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1424,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1425,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1426,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1427,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1428,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1429,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1430,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1431,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1432,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1433,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1434,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1435,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1436,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,75,35,40
1437,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1438,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1439,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1440,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1441,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1442,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1443,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1444,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1445,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1446,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1447,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1448,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1449,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1450,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1451,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1452,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1453,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1454,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1455,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1456,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1457,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1458,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1459,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1460,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1461,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1462,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1463,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,39,41
1464,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1465,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1466,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1467,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1468,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1469,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1470,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1471,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1472,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1473,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1474,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1475,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1476,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1477,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1478,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1479,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1480,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1481,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1482,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1483,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1484,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1485,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1486,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,39,41
1487,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1488,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1489,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1490,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1491,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1492,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1493,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1494,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1495,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1496,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1497,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1498,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1499,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1500,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1501,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
1502,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
1503,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,40,41
1504,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,41,40
1505,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1506,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1507,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1508,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1509,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1510,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1511,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1512,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1513,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1514,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1515,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1516,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1517,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,40,39
1518,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
1519,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
1520,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1521,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1522,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1523,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1524,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1525,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,40,41
1526,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,41,39
1527,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,39,41
1528,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,41,40
1529,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1530,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1531,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1532,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1533,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1534,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1535,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1536,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1537,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1538,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1539,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1540,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1541,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1542,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1543,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1544,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1545,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1546,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1547,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1548,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,40,39
1549,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,39,41
1550,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,41,39
1551,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,39,41
1552,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,41,40
1553,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1554,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1555,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1556,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1557,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,40,39
1558,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,39,41
1559,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,41,40
1560,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,39,41
1561,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1562,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1563,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1564,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,40,39
1565,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,39,41
1566,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,41,39
1567,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1568,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1569,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,40,39
1570,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,39,41
1571,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,41,40
1572,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1573,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,40,39
1574,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,39,41
1575,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,40,41
1576,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1577,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1578,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1579,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1580,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,39,41
1581,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1582,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,40,39
1583,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,39,41
1584,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,41,39
1585,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,39,41
1586,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,40,41
1587,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1588,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,40,39
1589,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
1590,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1591,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,41,40
1592,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,41,40
1593,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1594,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1595,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,40,39
1596,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
1597,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1598,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,41,40
1599,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,40,39
1600,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
1601,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1602,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1603,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1604,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,40,41
1605,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,41,40
1606,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1607,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,40,39
1608,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
1609,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1610,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,40,41
1611,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,41,39
1612,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
1613,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1614,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
1615,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,39,41
1616,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,81,41,40
1617,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,79,39,40
